mu          	e_1_p_1       	e_1_p_2       	e_1_p_3       	e_1_p_4       	e_2_p_1       	e_2_p_2       	e_2_p_3       	e_2_p_4       	e_3_p_1       	e_3_p_2       	e_3_p_3       	e_3_p_4       	e_4_p_1       	e_4_p_2       	e_4_p_3       	e_4_p_4       	e_5_p_1       	e_5_p_2       	e_5_p_3       	e_5_p_4       	e_6_p_1       	e_6_p_2       	e_6_p_3       	e_6_p_4       	e_7_p_1       	e_7_p_2       	e_7_p_3       	e_7_p_4       	e_8_p_1       	e_8_p_2       	e_8_p_3       	e_8_p_4       	e_9_p_1       	e_9_p_2       	e_9_p_3       	e_9_p_4       	e_10_p_1       	e_10_p_2       	e_10_p_3       	e_10_p_4       	e_11_p_1       	e_11_p_2       	e_11_p_3       	e_11_p_4       	e_12_p_1       	e_12_p_2       	e_12_p_3       	e_12_p_4       	e_13_p_1       	e_13_p_2       	e_13_p_3       	e_13_p_4       	e_14_p_1       	e_14_p_2       	e_14_p_3       	e_14_p_4       	e_15_p_1       	e_15_p_2       	e_15_p_3       	e_15_p_4       	e_16_p_1       	e_16_p_2       	e_16_p_3       	e_16_p_4       	e_17_p_1       	e_17_p_2       	e_17_p_3       	e_17_p_4       	e_18_p_1       	e_18_p_2       	e_18_p_3       	e_18_p_4       	e_19_p_1       	e_19_p_2       	e_19_p_3       	e_19_p_4       	e_20_p_1       	e_20_p_2       	e_20_p_3       	e_20_p_4       	e_21_p_1       	e_21_p_2       	e_21_p_3       	e_21_p_4       	e_22_p_1       	e_22_p_2       	e_22_p_3       	e_22_p_4       	e_23_p_1       	e_23_p_2       	e_23_p_3       	e_23_p_4       	e_24_p_1       	e_24_p_2       	e_24_p_3       	e_24_p_4       	e_25_p_1       	e_25_p_2       	e_25_p_3       	e_25_p_4       	e_26_p_1       	e_26_p_2       	e_26_p_3       	e_26_p_4       	e_27_p_1       	e_27_p_2       	e_27_p_3       	e_27_p_4       	e_28_p_1       	e_28_p_2       	e_28_p_3       	e_28_p_4       	e_29_p_1       	e_29_p_2       	e_29_p_3       	e_29_p_4       	e_30_p_1       	e_30_p_2       	e_30_p_3       	e_30_p_4       	e_31_p_1       	e_31_p_2       	e_31_p_3       	e_31_p_4       	e_32_p_1       	e_32_p_2       	e_32_p_3       	e_32_p_4       	e_33_p_1       	e_33_p_2       	e_33_p_3       	e_33_p_4       	e_34_p_1       	e_34_p_2       	e_34_p_3       	e_34_p_4       	e_35_p_1       	e_35_p_2       	e_35_p_3       	e_35_p_4       	e_36_p_1       	e_36_p_2       	e_36_p_3       	e_36_p_4       	e_37_p_1       	e_37_p_2       	e_37_p_3       	e_37_p_4       	e_38_p_1       	e_38_p_2       	e_38_p_3       	e_38_p_4       	e_39_p_1       	e_39_p_2       	e_39_p_3       	e_39_p_4       	e_40_p_1       	e_40_p_2       	e_40_p_3       	e_40_p_4       	e_41_p_1       	e_41_p_2       	e_41_p_3       	e_41_p_4       	e_42_p_1       	e_42_p_2       	e_42_p_3       	e_42_p_4       	e_43_p_1       	e_43_p_2       	e_43_p_3       	e_43_p_4       	e_44_p_1       	e_44_p_2       	e_44_p_3       	e_44_p_4       	e_45_p_1       	e_45_p_2       	e_45_p_3       	e_45_p_4       	e_46_p_1       	e_46_p_2       	e_46_p_3       	e_46_p_4       	e_47_p_1       	e_47_p_2       	e_47_p_3       	e_47_p_4       	e_48_p_1       	e_48_p_2       	e_48_p_3       	e_48_p_4       	e_49_p_1       	e_49_p_2       	e_49_p_3       	e_49_p_4       	e_50_p_1       	e_50_p_2       	e_50_p_3       	e_50_p_4       	e_51_p_1       	e_51_p_2       	e_51_p_3       	e_51_p_4       	e_52_p_1       	e_52_p_2       	e_52_p_3       	e_52_p_4       	e_53_p_1       	e_53_p_2       	e_53_p_3       	e_53_p_4       	e_54_p_1       	e_54_p_2       	e_54_p_3       	e_54_p_4       	e_55_p_1       	e_55_p_2       	e_55_p_3       	e_55_p_4       	e_56_p_1       	e_56_p_2       	e_56_p_3       	e_56_p_4       	e_57_p_1       	e_57_p_2       	e_57_p_3       	e_57_p_4       	e_58_p_1       	e_58_p_2       	e_58_p_3       	e_58_p_4       	e_59_p_1       	e_59_p_2       	e_59_p_3       	e_59_p_4       	e_60_p_1       	e_60_p_2       	e_60_p_3       	e_60_p_4       	e_61_p_1       	e_61_p_2       	e_61_p_3       	e_61_p_4       	e_62_p_1       	e_62_p_2       	e_62_p_3       	e_62_p_4       	e_63_p_1       	e_63_p_2       	e_63_p_3       	e_63_p_4       	e_64_p_1       	e_64_p_2       	e_64_p_3       	e_64_p_4       	
0.000000010 	0.051592318 	0.014681754 	0.014930901 	0.004248924 	0.087644309 	0.072355453 	0.025364406 	0.020939786 	0.072355453 	0.087644309 	0.020939786 	0.025364406 	0.014681754 	0.051592318 	0.004248924 	0.014930901 	-0.051592318 	-0.014681754 	-0.014930901 	-0.004248924 	-0.087644309 	-0.072355453 	-0.025364406 	-0.020939786 	-0.072355453 	-0.087644309 	-0.020939786 	-0.025364406 	-0.014681754 	-0.051592318 	-0.004248924 	-0.014930901 	0.100783060 	0.028680085 	0.074596334 	0.021228064 	0.171208856 	0.141342826 	0.126723211 	0.104617350 	0.141342826 	0.171208856 	0.104617350 	0.126723211 	0.028680085 	0.100783060 	0.021228064 	0.074596334 	-0.100783060 	-0.028680085 	-0.074596334 	-0.021228064 	-0.171208856 	-0.141342826 	-0.126723211 	-0.104617350 	-0.141342826 	-0.171208856 	-0.104617350 	-0.126723211 	-0.028680085 	-0.100783060 	-0.021228064 	-0.074596334 	0.131831107 	0.037515505 	0.116119072 	0.033044292 	0.223952845 	0.184886043 	0.197261458 	0.162850758 	0.184886043 	0.223952845 	0.162850758 	0.197261458 	0.037515505 	0.131831107 	0.033044292 	0.116119072 	-0.131831107 	-0.037515505 	-0.116119072 	-0.033044292 	-0.223952845 	-0.184886043 	-0.197261458 	-0.162850758 	-0.184886043 	-0.223952845 	-0.162850758 	-0.197261458 	-0.037515505 	-0.131831107 	-0.033044292 	-0.116119072 	0.144736458 	0.041188013 	0.139499113 	0.039697608 	0.245876274 	0.202985104 	0.236979146 	0.195640009 	0.202985104 	0.245876274 	0.195640009 	0.236979146 	0.041188013 	0.144736458 	0.039697608 	0.139499113 	-0.144736458 	-0.041188013 	-0.139499113 	-0.039697608 	-0.245876274 	-0.202985104 	-0.236979146 	-0.195640009 	-0.202985104 	-0.245876274 	-0.195640009 	-0.236979146 	-0.041188013 	-0.144736458 	-0.039697608 	-0.139499113 	0.139499113 	0.039697608 	0.144736458 	0.041188013 	0.236979146 	0.195640009 	0.245876274 	0.202985104 	0.195640009 	0.236979146 	0.202985104 	0.245876274 	0.039697608 	0.139499113 	0.041188013 	0.144736458 	-0.139499113 	-0.039697608 	-0.144736458 	-0.041188013 	-0.236979146 	-0.195640009 	-0.245876274 	-0.202985104 	-0.195640009 	-0.236979146 	-0.202985104 	-0.245876274 	-0.039697608 	-0.139499113 	-0.041188013 	-0.144736458 	0.116119072 	0.033044292 	0.131831107 	0.037515505 	0.197261458 	0.162850758 	0.223952845 	0.184886043 	0.162850758 	0.197261458 	0.184886043 	0.223952845 	0.033044292 	0.116119072 	0.037515505 	0.131831107 	-0.116119072 	-0.033044292 	-0.131831107 	-0.037515505 	-0.197261458 	-0.162850758 	-0.223952845 	-0.184886043 	-0.162850758 	-0.197261458 	-0.184886043 	-0.223952845 	-0.033044292 	-0.116119072 	-0.037515505 	-0.131831107 	0.074596334 	0.021228064 	0.100783060 	0.028680085 	0.126723211 	0.104617350 	0.171208856 	0.141342826 	0.104617350 	0.126723211 	0.141342826 	0.171208856 	0.021228064 	0.074596334 	0.028680085 	0.100783060 	-0.074596334 	-0.021228064 	-0.100783060 	-0.028680085 	-0.126723211 	-0.104617350 	-0.171208856 	-0.141342826 	-0.104617350 	-0.126723211 	-0.141342826 	-0.171208856 	-0.021228064 	-0.074596334 	-0.028680085 	-0.100783060 	0.014930901 	0.004248924 	0.051592318 	0.014681754 	0.025364406 	0.020939786 	0.087644309 	0.072355453 	0.020939786 	0.025364406 	0.072355453 	0.087644309 	0.004248924 	0.014930901 	0.014681754 	0.051592318 	-0.014930901 	-0.004248924 	-0.051592318 	-0.014681754 	-0.025364406 	-0.020939786 	-0.087644309 	-0.072355453 	-0.020939786 	-0.025364406 	-0.072355453 	-0.087644309 	-0.004248924 	-0.014930901 	-0.014681754 	-0.051592318 	
0.000000060 	0.051592318 	0.014681754 	0.014930901 	0.004248924 	0.087644309 	0.072355453 	0.025364406 	0.020939786 	0.072355453 	0.087644309 	0.020939786 	0.025364406 	0.014681754 	0.051592318 	0.004248924 	0.014930901 	-0.051592318 	-0.014681754 	-0.014930901 	-0.004248924 	-0.087644309 	-0.072355453 	-0.025364406 	-0.020939786 	-0.072355453 	-0.087644309 	-0.020939786 	-0.025364406 	-0.014681754 	-0.051592318 	-0.004248924 	-0.014930901 	0.100783060 	0.028680085 	0.074596334 	0.021228064 	0.171208856 	0.141342826 	0.126723211 	0.104617350 	0.141342826 	0.171208856 	0.104617350 	0.126723211 	0.028680085 	0.100783060 	0.021228064 	0.074596334 	-0.100783060 	-0.028680085 	-0.074596334 	-0.021228064 	-0.171208856 	-0.141342826 	-0.126723211 	-0.104617350 	-0.141342826 	-0.171208856 	-0.104617350 	-0.126723211 	-0.028680085 	-0.100783060 	-0.021228064 	-0.074596334 	0.131831107 	0.037515505 	0.116119072 	0.033044292 	0.223952845 	0.184886043 	0.197261458 	0.162850758 	0.184886043 	0.223952845 	0.162850758 	0.197261458 	0.037515505 	0.131831107 	0.033044292 	0.116119072 	-0.131831107 	-0.037515505 	-0.116119072 	-0.033044292 	-0.223952845 	-0.184886043 	-0.197261458 	-0.162850758 	-0.184886043 	-0.223952845 	-0.162850758 	-0.197261458 	-0.037515505 	-0.131831107 	-0.033044292 	-0.116119072 	0.144736458 	0.041188013 	0.139499113 	0.039697608 	0.245876274 	0.202985104 	0.236979146 	0.195640009 	0.202985104 	0.245876274 	0.195640009 	0.236979146 	0.041188013 	0.144736458 	0.039697608 	0.139499113 	-0.144736458 	-0.041188013 	-0.139499113 	-0.039697608 	-0.245876274 	-0.202985104 	-0.236979146 	-0.195640009 	-0.202985104 	-0.245876274 	-0.195640009 	-0.236979146 	-0.041188013 	-0.144736458 	-0.039697608 	-0.139499113 	0.139499113 	0.039697608 	0.144736458 	0.041188013 	0.236979146 	0.195640009 	0.245876274 	0.202985104 	0.195640009 	0.236979146 	0.202985104 	0.245876274 	0.039697608 	0.139499113 	0.041188013 	0.144736458 	-0.139499113 	-0.039697608 	-0.144736458 	-0.041188013 	-0.236979146 	-0.195640009 	-0.245876274 	-0.202985104 	-0.195640009 	-0.236979146 	-0.202985104 	-0.245876274 	-0.039697608 	-0.139499113 	-0.041188013 	-0.144736458 	0.116119072 	0.033044292 	0.131831107 	0.037515505 	0.197261458 	0.162850758 	0.223952845 	0.184886043 	0.162850758 	0.197261458 	0.184886043 	0.223952845 	0.033044292 	0.116119072 	0.037515505 	0.131831107 	-0.116119072 	-0.033044292 	-0.131831107 	-0.037515505 	-0.197261458 	-0.162850758 	-0.223952845 	-0.184886043 	-0.162850758 	-0.197261458 	-0.184886043 	-0.223952845 	-0.033044292 	-0.116119072 	-0.037515505 	-0.131831107 	0.074596334 	0.021228064 	0.100783060 	0.028680085 	0.126723211 	0.104617350 	0.171208856 	0.141342826 	0.104617350 	0.126723211 	0.141342826 	0.171208856 	0.021228064 	0.074596334 	0.028680085 	0.100783060 	-0.074596334 	-0.021228064 	-0.100783060 	-0.028680085 	-0.126723211 	-0.104617350 	-0.171208856 	-0.141342826 	-0.104617350 	-0.126723211 	-0.141342826 	-0.171208856 	-0.021228064 	-0.074596334 	-0.028680085 	-0.100783060 	0.014930901 	0.004248924 	0.051592318 	0.014681754 	0.025364406 	0.020939786 	0.087644309 	0.072355453 	0.020939786 	0.025364406 	0.072355453 	0.087644309 	0.004248924 	0.014930901 	0.014681754 	0.051592318 	-0.014930901 	-0.004248924 	-0.051592318 	-0.014681754 	-0.025364406 	-0.020939786 	-0.087644309 	-0.072355453 	-0.020939786 	-0.025364406 	-0.072355453 	-0.087644309 	-0.004248924 	-0.014930901 	-0.014681754 	-0.051592318 	
0.000000110 	0.051592318 	0.014681754 	0.014930901 	0.004248924 	0.087644309 	0.072355453 	0.025364406 	0.020939786 	0.072355453 	0.087644309 	0.020939786 	0.025364406 	0.014681754 	0.051592318 	0.004248924 	0.014930901 	-0.051592318 	-0.014681754 	-0.014930901 	-0.004248924 	-0.087644309 	-0.072355453 	-0.025364406 	-0.020939786 	-0.072355453 	-0.087644309 	-0.020939786 	-0.025364406 	-0.014681754 	-0.051592318 	-0.004248924 	-0.014930901 	0.100783060 	0.028680085 	0.074596334 	0.021228064 	0.171208856 	0.141342826 	0.126723211 	0.104617350 	0.141342826 	0.171208856 	0.104617350 	0.126723211 	0.028680085 	0.100783060 	0.021228064 	0.074596334 	-0.100783060 	-0.028680085 	-0.074596334 	-0.021228064 	-0.171208856 	-0.141342826 	-0.126723211 	-0.104617350 	-0.141342826 	-0.171208856 	-0.104617350 	-0.126723211 	-0.028680085 	-0.100783060 	-0.021228064 	-0.074596334 	0.131831107 	0.037515505 	0.116119072 	0.033044292 	0.223952845 	0.184886043 	0.197261458 	0.162850758 	0.184886043 	0.223952845 	0.162850758 	0.197261458 	0.037515505 	0.131831107 	0.033044292 	0.116119072 	-0.131831107 	-0.037515505 	-0.116119072 	-0.033044292 	-0.223952845 	-0.184886043 	-0.197261458 	-0.162850758 	-0.184886043 	-0.223952845 	-0.162850758 	-0.197261458 	-0.037515505 	-0.131831107 	-0.033044292 	-0.116119072 	0.144736458 	0.041188013 	0.139499113 	0.039697608 	0.245876274 	0.202985104 	0.236979146 	0.195640009 	0.202985104 	0.245876274 	0.195640009 	0.236979146 	0.041188013 	0.144736458 	0.039697608 	0.139499113 	-0.144736458 	-0.041188013 	-0.139499113 	-0.039697608 	-0.245876274 	-0.202985104 	-0.236979146 	-0.195640009 	-0.202985104 	-0.245876274 	-0.195640009 	-0.236979146 	-0.041188013 	-0.144736458 	-0.039697608 	-0.139499113 	0.139499113 	0.039697608 	0.144736458 	0.041188013 	0.236979146 	0.195640009 	0.245876274 	0.202985104 	0.195640009 	0.236979146 	0.202985104 	0.245876274 	0.039697608 	0.139499113 	0.041188013 	0.144736458 	-0.139499113 	-0.039697608 	-0.144736458 	-0.041188013 	-0.236979146 	-0.195640009 	-0.245876274 	-0.202985104 	-0.195640009 	-0.236979146 	-0.202985104 	-0.245876274 	-0.039697608 	-0.139499113 	-0.041188013 	-0.144736458 	0.116119072 	0.033044292 	0.131831107 	0.037515505 	0.197261458 	0.162850758 	0.223952845 	0.184886043 	0.162850758 	0.197261458 	0.184886043 	0.223952845 	0.033044292 	0.116119072 	0.037515505 	0.131831107 	-0.116119072 	-0.033044292 	-0.131831107 	-0.037515505 	-0.197261458 	-0.162850758 	-0.223952845 	-0.184886043 	-0.162850758 	-0.197261458 	-0.184886043 	-0.223952845 	-0.033044292 	-0.116119072 	-0.037515505 	-0.131831107 	0.074596334 	0.021228064 	0.100783060 	0.028680085 	0.126723211 	0.104617350 	0.171208856 	0.141342826 	0.104617350 	0.126723211 	0.141342826 	0.171208856 	0.021228064 	0.074596334 	0.028680085 	0.100783060 	-0.074596334 	-0.021228064 	-0.100783060 	-0.028680085 	-0.126723211 	-0.104617350 	-0.171208856 	-0.141342826 	-0.104617350 	-0.126723211 	-0.141342826 	-0.171208856 	-0.021228064 	-0.074596334 	-0.028680085 	-0.100783060 	0.014930901 	0.004248924 	0.051592318 	0.014681754 	0.025364406 	0.020939786 	0.087644309 	0.072355453 	0.020939786 	0.025364406 	0.072355453 	0.087644309 	0.004248924 	0.014930901 	0.014681754 	0.051592318 	-0.014930901 	-0.004248924 	-0.051592318 	-0.014681754 	-0.025364406 	-0.020939786 	-0.087644309 	-0.072355453 	-0.020939786 	-0.025364406 	-0.072355453 	-0.087644309 	-0.004248924 	-0.014930901 	-0.014681754 	-0.051592318 	
0.000000161 	0.051592318 	0.014681754 	0.014930901 	0.004248924 	0.087644309 	0.072355453 	0.025364406 	0.020939786 	0.072355453 	0.087644309 	0.020939786 	0.025364406 	0.014681754 	0.051592318 	0.004248924 	0.014930901 	-0.051592318 	-0.014681754 	-0.014930901 	-0.004248924 	-0.087644309 	-0.072355453 	-0.025364406 	-0.020939786 	-0.072355453 	-0.087644309 	-0.020939786 	-0.025364406 	-0.014681754 	-0.051592318 	-0.004248924 	-0.014930901 	0.100783060 	0.028680085 	0.074596334 	0.021228064 	0.171208856 	0.141342826 	0.126723211 	0.104617350 	0.141342826 	0.171208856 	0.104617350 	0.126723211 	0.028680085 	0.100783060 	0.021228064 	0.074596334 	-0.100783060 	-0.028680085 	-0.074596334 	-0.021228064 	-0.171208856 	-0.141342826 	-0.126723211 	-0.104617350 	-0.141342826 	-0.171208856 	-0.104617350 	-0.126723211 	-0.028680085 	-0.100783060 	-0.021228064 	-0.074596334 	0.131831107 	0.037515505 	0.116119072 	0.033044292 	0.223952845 	0.184886043 	0.197261458 	0.162850758 	0.184886043 	0.223952845 	0.162850758 	0.197261458 	0.037515505 	0.131831107 	0.033044292 	0.116119072 	-0.131831107 	-0.037515505 	-0.116119072 	-0.033044292 	-0.223952845 	-0.184886043 	-0.197261458 	-0.162850758 	-0.184886043 	-0.223952845 	-0.162850758 	-0.197261458 	-0.037515505 	-0.131831107 	-0.033044292 	-0.116119072 	0.144736458 	0.041188013 	0.139499113 	0.039697608 	0.245876274 	0.202985104 	0.236979146 	0.195640009 	0.202985104 	0.245876274 	0.195640009 	0.236979146 	0.041188013 	0.144736458 	0.039697608 	0.139499113 	-0.144736458 	-0.041188013 	-0.139499113 	-0.039697608 	-0.245876274 	-0.202985104 	-0.236979146 	-0.195640009 	-0.202985104 	-0.245876274 	-0.195640009 	-0.236979146 	-0.041188013 	-0.144736458 	-0.039697608 	-0.139499113 	0.139499113 	0.039697608 	0.144736458 	0.041188013 	0.236979146 	0.195640009 	0.245876274 	0.202985104 	0.195640009 	0.236979146 	0.202985104 	0.245876274 	0.039697608 	0.139499113 	0.041188013 	0.144736458 	-0.139499113 	-0.039697608 	-0.144736458 	-0.041188013 	-0.236979146 	-0.195640009 	-0.245876274 	-0.202985104 	-0.195640009 	-0.236979146 	-0.202985104 	-0.245876274 	-0.039697608 	-0.139499113 	-0.041188013 	-0.144736458 	0.116119072 	0.033044292 	0.131831107 	0.037515505 	0.197261458 	0.162850758 	0.223952845 	0.184886043 	0.162850758 	0.197261458 	0.184886043 	0.223952845 	0.033044292 	0.116119072 	0.037515505 	0.131831107 	-0.116119072 	-0.033044292 	-0.131831107 	-0.037515505 	-0.197261458 	-0.162850758 	-0.223952845 	-0.184886043 	-0.162850758 	-0.197261458 	-0.184886043 	-0.223952845 	-0.033044292 	-0.116119072 	-0.037515505 	-0.131831107 	0.074596334 	0.021228064 	0.100783060 	0.028680085 	0.126723211 	0.104617350 	0.171208856 	0.141342826 	0.104617350 	0.126723211 	0.141342826 	0.171208856 	0.021228064 	0.074596334 	0.028680085 	0.100783060 	-0.074596334 	-0.021228064 	-0.100783060 	-0.028680085 	-0.126723211 	-0.104617350 	-0.171208856 	-0.141342826 	-0.104617350 	-0.126723211 	-0.141342826 	-0.171208856 	-0.021228064 	-0.074596334 	-0.028680085 	-0.100783060 	0.014930901 	0.004248924 	0.051592318 	0.014681754 	0.025364406 	0.020939786 	0.087644309 	0.072355453 	0.020939786 	0.025364406 	0.072355453 	0.087644309 	0.004248924 	0.014930901 	0.014681754 	0.051592318 	-0.014930901 	-0.004248924 	-0.051592318 	-0.014681754 	-0.025364406 	-0.020939786 	-0.087644309 	-0.072355453 	-0.020939786 	-0.025364406 	-0.072355453 	-0.087644309 	-0.004248924 	-0.014930901 	-0.014681754 	-0.051592318 	
0.000000211 	0.051592318 	0.014681754 	0.014930901 	0.004248924 	0.087644309 	0.072355453 	0.025364406 	0.020939786 	0.072355453 	0.087644309 	0.020939786 	0.025364406 	0.014681754 	0.051592318 	0.004248924 	0.014930901 	-0.051592318 	-0.014681754 	-0.014930901 	-0.004248924 	-0.087644309 	-0.072355453 	-0.025364406 	-0.020939786 	-0.072355453 	-0.087644309 	-0.020939786 	-0.025364406 	-0.014681754 	-0.051592318 	-0.004248924 	-0.014930901 	0.100783060 	0.028680085 	0.074596334 	0.021228064 	0.171208856 	0.141342826 	0.126723211 	0.104617350 	0.141342826 	0.171208856 	0.104617350 	0.126723211 	0.028680085 	0.100783060 	0.021228064 	0.074596334 	-0.100783060 	-0.028680085 	-0.074596334 	-0.021228064 	-0.171208856 	-0.141342826 	-0.126723211 	-0.104617350 	-0.141342826 	-0.171208856 	-0.104617350 	-0.126723211 	-0.028680085 	-0.100783060 	-0.021228064 	-0.074596334 	0.131831107 	0.037515505 	0.116119072 	0.033044292 	0.223952845 	0.184886043 	0.197261458 	0.162850758 	0.184886043 	0.223952845 	0.162850758 	0.197261458 	0.037515505 	0.131831107 	0.033044292 	0.116119072 	-0.131831107 	-0.037515505 	-0.116119072 	-0.033044292 	-0.223952845 	-0.184886043 	-0.197261458 	-0.162850758 	-0.184886043 	-0.223952845 	-0.162850758 	-0.197261458 	-0.037515505 	-0.131831107 	-0.033044292 	-0.116119072 	0.144736458 	0.041188013 	0.139499113 	0.039697608 	0.245876274 	0.202985104 	0.236979146 	0.195640009 	0.202985104 	0.245876274 	0.195640009 	0.236979146 	0.041188013 	0.144736458 	0.039697608 	0.139499113 	-0.144736458 	-0.041188013 	-0.139499113 	-0.039697608 	-0.245876274 	-0.202985104 	-0.236979146 	-0.195640009 	-0.202985104 	-0.245876274 	-0.195640009 	-0.236979146 	-0.041188013 	-0.144736458 	-0.039697608 	-0.139499113 	0.139499113 	0.039697608 	0.144736458 	0.041188013 	0.236979146 	0.195640009 	0.245876274 	0.202985104 	0.195640009 	0.236979146 	0.202985104 	0.245876274 	0.039697608 	0.139499113 	0.041188013 	0.144736458 	-0.139499113 	-0.039697608 	-0.144736458 	-0.041188013 	-0.236979146 	-0.195640009 	-0.245876274 	-0.202985104 	-0.195640009 	-0.236979146 	-0.202985104 	-0.245876274 	-0.039697608 	-0.139499113 	-0.041188013 	-0.144736458 	0.116119072 	0.033044292 	0.131831107 	0.037515505 	0.197261458 	0.162850758 	0.223952845 	0.184886043 	0.162850758 	0.197261458 	0.184886043 	0.223952845 	0.033044292 	0.116119072 	0.037515505 	0.131831107 	-0.116119072 	-0.033044292 	-0.131831107 	-0.037515505 	-0.197261458 	-0.162850758 	-0.223952845 	-0.184886043 	-0.162850758 	-0.197261458 	-0.184886043 	-0.223952845 	-0.033044292 	-0.116119072 	-0.037515505 	-0.131831107 	0.074596334 	0.021228064 	0.100783060 	0.028680085 	0.126723211 	0.104617350 	0.171208856 	0.141342826 	0.104617350 	0.126723211 	0.141342826 	0.171208856 	0.021228064 	0.074596334 	0.028680085 	0.100783060 	-0.074596334 	-0.021228064 	-0.100783060 	-0.028680085 	-0.126723211 	-0.104617350 	-0.171208856 	-0.141342826 	-0.104617350 	-0.126723211 	-0.141342826 	-0.171208856 	-0.021228064 	-0.074596334 	-0.028680085 	-0.100783060 	0.014930901 	0.004248924 	0.051592318 	0.014681754 	0.025364406 	0.020939786 	0.087644309 	0.072355453 	0.020939786 	0.025364406 	0.072355453 	0.087644309 	0.004248924 	0.014930901 	0.014681754 	0.051592318 	-0.014930901 	-0.004248924 	-0.051592318 	-0.014681754 	-0.025364406 	-0.020939786 	-0.087644309 	-0.072355453 	-0.020939786 	-0.025364406 	-0.072355453 	-0.087644309 	-0.004248924 	-0.014930901 	-0.014681754 	-0.051592318 	
0.000000261 	0.051592318 	0.014681754 	0.014930901 	0.004248924 	0.087644309 	0.072355453 	0.025364406 	0.020939786 	0.072355453 	0.087644309 	0.020939786 	0.025364406 	0.014681754 	0.051592318 	0.004248924 	0.014930901 	-0.051592318 	-0.014681754 	-0.014930901 	-0.004248924 	-0.087644309 	-0.072355453 	-0.025364406 	-0.020939786 	-0.072355453 	-0.087644309 	-0.020939786 	-0.025364406 	-0.014681754 	-0.051592318 	-0.004248924 	-0.014930901 	0.100783060 	0.028680085 	0.074596334 	0.021228064 	0.171208856 	0.141342826 	0.126723211 	0.104617350 	0.141342826 	0.171208856 	0.104617350 	0.126723211 	0.028680085 	0.100783060 	0.021228064 	0.074596334 	-0.100783060 	-0.028680085 	-0.074596334 	-0.021228064 	-0.171208856 	-0.141342826 	-0.126723211 	-0.104617350 	-0.141342826 	-0.171208856 	-0.104617350 	-0.126723211 	-0.028680085 	-0.100783060 	-0.021228064 	-0.074596334 	0.131831107 	0.037515505 	0.116119072 	0.033044292 	0.223952845 	0.184886043 	0.197261458 	0.162850758 	0.184886043 	0.223952845 	0.162850758 	0.197261458 	0.037515505 	0.131831107 	0.033044292 	0.116119072 	-0.131831107 	-0.037515505 	-0.116119072 	-0.033044292 	-0.223952845 	-0.184886043 	-0.197261458 	-0.162850758 	-0.184886043 	-0.223952845 	-0.162850758 	-0.197261458 	-0.037515505 	-0.131831107 	-0.033044292 	-0.116119072 	0.144736458 	0.041188013 	0.139499113 	0.039697608 	0.245876274 	0.202985104 	0.236979146 	0.195640009 	0.202985104 	0.245876274 	0.195640009 	0.236979146 	0.041188013 	0.144736458 	0.039697608 	0.139499113 	-0.144736458 	-0.041188013 	-0.139499113 	-0.039697608 	-0.245876274 	-0.202985104 	-0.236979146 	-0.195640009 	-0.202985104 	-0.245876274 	-0.195640009 	-0.236979146 	-0.041188013 	-0.144736458 	-0.039697608 	-0.139499113 	0.139499113 	0.039697608 	0.144736458 	0.041188013 	0.236979146 	0.195640009 	0.245876274 	0.202985104 	0.195640009 	0.236979146 	0.202985104 	0.245876274 	0.039697608 	0.139499113 	0.041188013 	0.144736458 	-0.139499113 	-0.039697608 	-0.144736458 	-0.041188013 	-0.236979146 	-0.195640009 	-0.245876274 	-0.202985104 	-0.195640009 	-0.236979146 	-0.202985104 	-0.245876274 	-0.039697608 	-0.139499113 	-0.041188013 	-0.144736458 	0.116119072 	0.033044292 	0.131831107 	0.037515505 	0.197261458 	0.162850758 	0.223952845 	0.184886043 	0.162850758 	0.197261458 	0.184886043 	0.223952845 	0.033044292 	0.116119072 	0.037515505 	0.131831107 	-0.116119072 	-0.033044292 	-0.131831107 	-0.037515505 	-0.197261458 	-0.162850758 	-0.223952845 	-0.184886043 	-0.162850758 	-0.197261458 	-0.184886043 	-0.223952845 	-0.033044292 	-0.116119072 	-0.037515505 	-0.131831107 	0.074596334 	0.021228064 	0.100783060 	0.028680085 	0.126723211 	0.104617350 	0.171208856 	0.141342826 	0.104617350 	0.126723211 	0.141342826 	0.171208856 	0.021228064 	0.074596334 	0.028680085 	0.100783060 	-0.074596334 	-0.021228064 	-0.100783060 	-0.028680085 	-0.126723211 	-0.104617350 	-0.171208856 	-0.141342826 	-0.104617350 	-0.126723211 	-0.141342826 	-0.171208856 	-0.021228064 	-0.074596334 	-0.028680085 	-0.100783060 	0.014930901 	0.004248924 	0.051592318 	0.014681754 	0.025364406 	0.020939786 	0.087644309 	0.072355453 	0.020939786 	0.025364406 	0.072355453 	0.087644309 	0.004248924 	0.014930901 	0.014681754 	0.051592318 	-0.014930901 	-0.004248924 	-0.051592318 	-0.014681754 	-0.025364406 	-0.020939786 	-0.087644309 	-0.072355453 	-0.020939786 	-0.025364406 	-0.072355453 	-0.087644309 	-0.004248924 	-0.014930901 	-0.014681754 	-0.051592318 	
